,created_at,author_id,text,sentiment
74,2022-12-01T00:17:17.000Z,588808382,"RT @Jedi_ant: $aapl rallied nearly 5% today 

Meanwhile, last earnings they warned, and their plants are rioting and lost 6 million iPhone…",-13.3
75,2022-12-01T00:16:58.000Z,2188619364,Apple's 30% take on the app store is a bargain for app developers.  (discl: short $AAPL) https://t.co/4P5GqNj7VN,5.4
76,2022-12-01T00:16:57.000Z,814294429129461761,"@LivePDDave1 @throau @elonmusk Man you’re dumb, did you know that since apple is publicly traded we can see their stock prices? 

The stock dropped 4 dollars then rebounded 8 today lol which is normal for a publicly traded company, Elons hissy fit had zero effect on apple stock https://t.co/OU3gewhAjw",-5.9
77,2022-12-01T00:16:53.000Z,1572609223065993217,"Everyone, Come join an amazing group of traders 
https://t.co/nbm9ktQzvT

$INO $FSR $LYFT $SLV $MESO $UBER $GLD $WORK $SPG $WKHS $STNG $GOLD $RCL $AAL $NET $AAPL $NKLA $MGM $MCRB $WYNN $LCA $CGC $OMER $MELI $BTC.X $OXY $HCAC $INO $KODK",5.09
78,2022-12-01T00:16:35.000Z,1572609223065993217,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! 
https://t.co/nbm9ktQzvT

$CRK $CLPR $UNFI $GGAL $GS $LIVE $EXPI $ELP $ARCO $EGRX $ORA $NVTA $AMWL $VGR $CFB $AAPL $MSFT $AMZN $GOOG $GOOGL $BABA $FB https://t.co/45YQ3Ms5zd",21.39
79,2022-12-01T00:16:26.000Z,977543359026941952,"RT @The_Real_Fly: THIS IS AMERICA  $AAPL
https://t.co/m7FEjB5HzD",0.0
80,2022-12-01T00:16:25.000Z,1279562098985574407,"Apple $AAPL, por décimo año consecutivo es la marca más valiosa del mundo, le siguen $MSFT, $AMZN y $GOOGL.
$KO, $DIS y $NKE están en el #TOP10 
 
https://t.co/lUhEZzwWXI",0.0
81,2022-12-01T00:16:23.000Z,1438918292832391174,RT @GerberKawasaki: I think it's time for Tim Cook to step down as Apple's CEO. Apple needs a thorough house cleaning as well. Very little…,5.4
82,2022-12-01T00:16:19.000Z,926756542174543872,@Chadhos1Chadhos @Kiran00901 That’s a fact! Same thing with aapl also,0.0
83,2022-12-01T00:16:17.000Z,1597376250871529477,@Teslaconomics @elonmusk $aapl have plateau in terms of innovation,5.4
